[true] E-SHD (DiBS),[true] neg. LL (DiBS),[true] AUROC (DiBS),[true] AUPRC (DiBS),[true] F1 (DiBS),[true] precision (DiBS),[true] recall (DiBS),[true] E-SHD (DiBS+),[true] neg. LL (DiBS+),[true] AUROC (DiBS+),[true] AUPRC (DiBS+),[true] F1 (DiBS+),[true] precision (DiBS+),[true] recall (DiBS+),[learned] E-SHD (DiBS),[learned] neg. LL (DiBS),[learned] AUROC (DiBS),[learned] AUPRC (DiBS),[learned] F1 (DiBS),[learned] precision (DiBS),[learned] recall (DiBS),[learned] E-SHD (DiBS+),[learned] neg. LL (DiBS+),[learned] AUROC (DiBS+),[learned] AUPRC (DiBS+),[learned] F1 (DiBS+),[learned] precision (DiBS+),[learned] recall (DiBS+),[noisy] E-SHD (DiBS),[noisy] neg. LL (DiBS),[noisy] AUROC (DiBS),[noisy] AUPRC (DiBS),[noisy] F1 (DiBS),[noisy] precision (DiBS),[noisy] recall (DiBS),[noisy] E-SHD (DiBS+),[noisy] neg. LL (DiBS+),[noisy] AUROC (DiBS+),[noisy] AUPRC (DiBS+),[noisy] F1 (DiBS+),[noisy] precision (DiBS+),[noisy] recall (DiBS+)
12.449997901916504,1344.234375,0.9631467044649185,0.8644167668935472,0.3,1.0,0.17647058823529413,12.0,1037.1807861328125,0.8628632175761871,0.6634514260249555,0.4827586206896552,0.5833333333333334,0.4117647058823529,16.85000228881836,898.7667236328125,0.5425230333097094,0.3593137254901961,0.0,0.0,0.0,16.241849899291992,892.7608642578125,0.5414599574769667,0.3348039215686275,0.10526315789473684,0.5,0.058823529411764705,22.428569793701172,15768.5302734375,0.6583982990786675,0.3267420814479638,0.0,0.0,0.0,23.000001907348633,9583.1787109375,0.5279943302622254,0.27361990950226245,0.20000000000000004,0.23076923076923078,0.17647058823529413
14.947372436523438,1743.2120361328125,0.9585400425230333,0.809640522875817,0.5217391304347826,1.0,0.35294117647058826,9.0,1156.727783203125,0.9549964564138909,0.8011500754147813,0.6666666666666667,0.7692307692307693,0.5882352941176471,16.578947067260742,924.021484375,0.5627214741318214,0.3010924369747899,0.0,0.0,0.0,16.0,927.7508544921875,0.5641389085754783,0.3508823529411764,0.10526315789473684,0.5,0.058823529411764705,22.200002670288086,25430.71484375,0.5191353649893693,0.16395205140879882,0.0,0.0,0.0,22.000001907348633,22516.08203125,0.49255846917080087,0.21074660633484166,0.13333333333333333,0.15384615384615385,0.11764705882352941
17.0,1747.3707275390625,0.8501063075832742,0.6084808647484582,0.21052631578947367,1.0,0.11764705882352941,17.0,1053.93505859375,0.7260807937632884,0.47850990794195664,0.4000000000000001,0.46153846153846156,0.35294117647058826,16.59999656677246,986.4010620117188,0.5790219702338767,0.3687433155080214,0.0,0.0,0.0,15.000658988952637,956.76318359375,0.5846917080085047,0.3822385620915033,0.2,0.6666666666666666,0.11764705882352941,22.77777671813965,19009.779296875,0.524450744153083,0.1672884816093922,0.0,0.0,0.0,25.000001907348633,14628.52734375,0.4691708008504607,0.15486631016042782,0.07142857142857142,0.09090909090909091,0.058823529411764705
10.699997901916504,1498.8426513671875,0.9929128277817151,0.9711743393009378,0.38095238095238093,1.0,0.23529411764705882,7.000000953674316,1027.951416015625,0.7941176470588236,0.8291176470588235,0.7407407407407407,1.0,0.5882352941176471,15.60000228881836,992.5563354492188,0.6594613749114103,0.5849019607843137,0.0,0.0,0.0,12.00000286102295,963.26904296875,0.6601700921332389,0.5929551820728292,0.45454545454545453,1.0,0.29411764705882354,22.500001907348633,20725.998046875,0.576541459957477,0.18072192513368984,0.0,0.0,0.0,25.000001907348633,14359.4921875,0.515946137491141,0.25823529411764706,0.18750000000000003,0.2,0.17647058823529413
13.823531150817871,1859.83056640625,0.9723600283486888,0.8569631060980543,0.3,1.0,0.17647058823529413,10.0,1059.770751953125,0.770021261516655,0.6862605042016807,0.6451612903225806,0.7142857142857143,0.5882352941176471,17.499996185302734,938.095703125,0.4847625797306875,0.15588235294117644,0.0,0.0,0.0,17.0,908.551025390625,0.5049610205527995,0.20219102792632204,0.09523809523809523,0.25,0.058823529411764705,22.846158981323242,17629.9296875,0.5921332388377036,0.18834413817358087,0.0,0.0,0.0,23.000001907348633,14598.939453125,0.5393338058114813,0.3002941176470588,0.23529411764705882,0.23529411764705882,0.23529411764705882
15.944440841674805,1662.470458984375,0.9330262225372077,0.765479989649819,0.38095238095238093,1.0,0.23529411764705882,8.0,1044.789306640625,0.8054571226080793,0.7463865546218487,0.7096774193548386,0.7857142857142857,0.6470588235294118,17.099998474121094,914.6962890625,0.6098511693834161,0.2850111220958972,0.0,0.0,0.0,15.000000953674316,867.02392578125,0.6133947554925585,0.41832696715049655,0.2727272727272727,0.6,0.17647058823529413,24.166664123535156,22364.736328125,0.5014174344436569,0.15344537815126053,0.0,0.0,0.0,25.000001907348633,17501.125,0.43373493975903615,0.085,0.0,0.0,0.0
15.10526180267334,1845.5130615234375,0.9557051736357194,0.8078466324141065,0.45454545454545453,1.0,0.29411764705882354,14.000001907348633,1064.489013671875,0.6757618710134655,0.5475490196078432,0.4827586206896552,0.5833333333333334,0.4117647058823529,15.349998474121094,948.9808959960938,0.7406094968107725,0.6567557932263814,0.0,0.0,0.0,13.999998092651367,915.4249267578125,0.6601700921332389,0.5729271708683473,0.3636363636363636,0.8,0.23529411764705882,22.200002670288086,28025.2421875,0.5542168674698795,0.22207282913165266,0.1,0.3333333333333333,0.058823529411764705,20.000001907348633,21819.712890625,0.5340184266477676,0.2832352941176471,0.20689655172413793,0.25,0.17647058823529413
12.578950881958008,1329.3175048828125,0.979801559177888,0.8578439569807857,0.3636363636363636,0.8,0.23529411764705882,10.0,973.5703125,0.770021261516655,0.6862605042016807,0.6451612903225806,0.7142857142857143,0.5882352941176471,17.099998474121094,890.8348999023438,0.5386250885896527,0.275,0.0,0.0,0.0,17.011842727661133,873.0615234375,0.5102763997165131,0.20500000000000002,0.0,0.0,0.0,23.600000381469727,26895.33203125,0.4642097802976613,0.17920718816067652,0.07999999999999999,0.125,0.058823529411764705,22.000001907348633,19905.763671875,0.5747696669029058,0.35411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354
15.684210777282715,2085.93798828125,0.9369241672572644,0.6598073100207825,0.3478260869565218,0.6666666666666666,0.23529411764705882,7.000000953674316,997.8428344726562,0.8114812189936216,0.776606334841629,0.7333333333333334,0.8461538461538461,0.6470588235294118,16.700000762939453,947.5637817382812,0.5903614457831327,0.39389822595704943,0.0,0.0,0.0,17.028209686279297,893.9786987304688,0.5690999291282778,0.3425490196078432,0.1,0.3333333333333333,0.058823529411764705,22.285715103149414,18171.359375,0.5209071580439404,0.28308825717461517,0.1111111111111111,1.0,0.058823529411764705,19.0,16785.48046875,0.5754783841247343,0.36446524064171126,0.2857142857142857,0.36363636363636365,0.23529411764705882
15.894734382629395,1473.52685546875,0.9461374911410347,0.7139591463120875,0.5185185185185185,0.7,0.4117647058823529,4.0,973.7504272460938,0.8823529411764706,0.9023529411764706,0.8666666666666666,1.0,0.7647058823529411,17.39999771118164,975.8681030273438,0.5279943302622254,0.20067324832030714,0.0,0.0,0.0,17.0,966.4666137695312,0.5290574060949682,0.23137734814205405,0.09523809523809523,0.25,0.058823529411764705,22.000001907348633,19676.294921875,0.6633593196314671,0.25623249299719886,0.09523809523809523,0.25,0.058823529411764705,22.000001907348633,15713.6318359375,0.5513819985825655,0.3159803921568627,0.25,0.26666666666666666,0.23529411764705882
