[true] E-SHD (DiBS),[true] neg. LL (DiBS),[true] AUROC (DiBS),[true] AUPRC (DiBS),[true] F1 (DiBS),[true] precision (DiBS),[true] recall (DiBS),[true] E-SHD (DiBS+),[true] neg. LL (DiBS+),[true] AUROC (DiBS+),[true] AUPRC (DiBS+),[true] F1 (DiBS+),[true] precision (DiBS+),[true] recall (DiBS+),[learned] E-SHD (DiBS),[learned] neg. LL (DiBS),[learned] AUROC (DiBS),[learned] AUPRC (DiBS),[learned] F1 (DiBS),[learned] precision (DiBS),[learned] recall (DiBS),[learned] E-SHD (DiBS+),[learned] neg. LL (DiBS+),[learned] AUROC (DiBS+),[learned] AUPRC (DiBS+),[learned] F1 (DiBS+),[learned] precision (DiBS+),[learned] recall (DiBS+),[noisy] E-SHD (DiBS),[noisy] neg. LL (DiBS),[noisy] AUROC (DiBS),[noisy] AUPRC (DiBS),[noisy] F1 (DiBS),[noisy] precision (DiBS),[noisy] recall (DiBS),[noisy] E-SHD (DiBS+),[noisy] neg. LL (DiBS+),[noisy] AUROC (DiBS+),[noisy] AUPRC (DiBS+),[noisy] F1 (DiBS+),[noisy] precision (DiBS+),[noisy] recall (DiBS+)
12.550002098083496,1338.552001953125,0.9840538625088588,0.9200794073285423,0.21052631578947367,1.0,0.11764705882352941,8.0,1034.4144287109375,0.8416017009213325,0.8191176470588235,0.6923076923076924,1.0,0.5294117647058824,16.500001907348633,996.7576293945312,0.6020552799433027,0.47760504201680676,0.0,0.0,0.0,15.999584197998047,987.452392578125,0.6006378454996457,0.4511344537815126,0.10526315789473684,0.5,0.058823529411764705,21.857141494750977,11235.1787109375,0.6350106307583274,0.26045407636738904,0.10526315789473684,0.5,0.058823529411764705,25.999998092651367,9494.185546875,0.5099220411055989,0.2519852941176471,0.1818181818181818,0.1875,0.17647058823529413
11.30000114440918,1577.751708984375,0.981218993621545,0.9360727546670409,0.3,1.0,0.17647058823529413,8.0,1077.3743896484375,0.9089298369950389,0.911078431372549,0.6923076923076924,1.0,0.5294117647058824,16.049997329711914,1017.3333129882812,0.6116229624379872,0.5757843137254902,0.1111111111111111,1.0,0.058823529411764705,15.000298500061035,997.7576904296875,0.6109142452161588,0.5512745098039216,0.2,0.6666666666666666,0.11764705882352941,22.874998092651367,13300.1826171875,0.6162296243798724,0.21582162603099794,0.0,0.0,0.0,28.000003814697266,12099.806640625,0.5038979447200567,0.24647058823529414,0.17647058823529413,0.17647058823529413,0.17647058823529413
17.0,2117.530029296875,0.8997165131112685,0.6596243570064368,0.2857142857142857,0.75,0.17647058823529413,14.000001907348633,1172.4251708984375,0.6637136782423813,0.5058823529411764,0.45161290322580644,0.5,0.4117647058823529,16.0,1161.0059814453125,0.6715095676824948,0.5089265962795374,0.0,0.0,0.0,15.998913764953613,1048.9244384765625,0.6654854712969526,0.5942156862745098,0.2,0.6666666666666666,0.11764705882352941,20.83333396911621,22737.455078125,0.5978029766123317,0.3407440221329293,0.1111111111111111,1.0,0.058823529411764705,20.000001907348633,17943.134765625,0.5340184266477676,0.2832352941176471,0.20689655172413793,0.25,0.17647058823529413
11.210529327392578,1508.4244384765625,0.9872430900070872,0.9240814915278267,0.45454545454545453,1.0,0.29411764705882354,7.000000953674316,971.3541870117188,0.7941176470588236,0.8291176470588235,0.7407407407407407,1.0,0.5882352941176471,16.149999618530273,1112.69970703125,0.6339475549255846,0.5698039215686275,0.0,0.0,0.0,16.795564651489258,1038.791748046875,0.6102055279943303,0.5071568627450981,0.0,0.0,0.0,24.399993896484375,16903.74609375,0.5290574060949681,0.2695751633986928,0.19047619047619047,0.5,0.11764705882352941,27.000001907348633,13461.7099609375,0.445074415308292,0.1427450980392157,0.0625,0.06666666666666667,0.058823529411764705
16.17647361755371,1527.379638671875,0.9245216158752658,0.7341220526743983,0.3636363636363636,0.8,0.23529411764705882,22.000001907348633,1047.0770263671875,0.5747696669029058,0.35411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,16.399999618530273,1064.35693359375,0.6304039688164422,0.37082633053221287,0.0,0.0,0.0,15.018852233886719,1030.40673828125,0.5836286321757619,0.3981550802139038,0.2,0.6666666666666666,0.11764705882352941,22.14285659790039,17712.8125,0.5577604535790219,0.1906848545869961,0.0,0.0,0.0,20.000001907348633,14967.6923828125,0.5868178596739901,0.37372549019607837,0.3125,0.3333333333333333,0.29411764705882354
16.41176414489746,1444.4537353515625,0.8844790928419561,0.5696312734621463,0.3478260869565218,0.6666666666666666,0.23529411764705882,18.0,995.8958129882812,0.7420269312544294,0.5097653076575899,0.4117647058823529,0.4117647058823529,0.4117647058823529,16.549997329711914,1246.0980224609375,0.6484762579730686,0.3701461206492166,0.0,0.0,0.0,12.999999046325684,1146.35986328125,0.6605244507441531,0.5676050420168067,0.3636363636363636,0.8,0.23529411764705882,20.5,26674.833984375,0.6087880935506732,0.2297058823529412,0.0,0.0,0.0,23.000001907348633,16450.93359375,0.5627214741318214,0.3386377708978328,0.27777777777777773,0.2631578947368421,0.29411764705882354
14.444446563720703,1584.0091552734375,0.9457831325301205,0.6577205882352939,0.2727272727272727,0.6,0.17647058823529413,15.000000953674316,1053.871337890625,0.6931254429482637,0.5469607843137254,0.5,0.5333333333333333,0.47058823529411764,16.099998474121094,1083.50048828125,0.6442239546420978,0.4650452488687783,0.0,0.0,0.0,17.0,1047.6583251953125,0.6208362863217576,0.3971128707893414,0.30769230769230765,0.4444444444444444,0.23529411764705882,22.66666603088379,26382.271484375,0.6715095676824947,0.25594876660341553,0.0,0.0,0.0,19.0,14389.01953125,0.5988660524450745,0.39936651583710403,0.33333333333333337,0.38461538461538464,0.29411764705882354
17.933330535888672,1626.9464111328125,0.9071580439404678,0.5819962965423324,0.25,0.42857142857142855,0.17647058823529413,16.0,938.0062866210938,0.7452161587526578,0.5826960784313725,0.5365853658536585,0.4583333333333333,0.6470588235294118,16.049997329711914,1195.50927734375,0.670446491849752,0.45350840336134457,0.1111111111111111,1.0,0.058823529411764705,15.064099311828613,1099.96337890625,0.6353649893692417,0.426171802054155,0.19047619047619047,0.5,0.11764705882352941,20.599998474121094,22023.65234375,0.7016300496102055,0.3646578631452581,0.10526315789473684,0.5,0.058823529411764705,24.0,17789.330078125,0.5279943302622254,0.27361990950226245,0.20000000000000004,0.23076923076923078,0.17647058823529413
16.666667938232422,1843.5155029296875,0.9273564847625797,0.5906917614755736,0.2,0.6666666666666666,0.11764705882352941,12.999999046325684,1051.92578125,0.7519489723600284,0.6232352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,16.149999618530273,1095.3580322265625,0.7129695251594613,0.47813209494324044,0.0,0.0,0.0,16.0,1049.6790771484375,0.6530829199149538,0.418212669683258,0.2608695652173913,0.5,0.17647058823529413,22.500001907348633,18798.326171875,0.4872430900070872,0.15077915376676987,0.0,0.0,0.0,24.0,17506.66796875,0.48653437278525863,0.20525210084033613,0.12903225806451615,0.14285714285714285,0.11764705882352941
9.947367668151855,1672.656982421875,0.9829907866761162,0.917329280929718,0.7142857142857143,0.9090909090909091,0.5882352941176471,9.0,1121.671142578125,0.7526576895818567,0.7137967914438503,0.6428571428571428,0.8181818181818182,0.5294117647058824,15.799997329711914,1159.5155029296875,0.6215450035435862,0.5145454545454545,0.0,0.0,0.0,14.106271743774414,1094.755859375,0.5903614457831327,0.41834967320261435,0.2857142857142857,0.75,0.17647058823529413,20.428573608398438,15880.447265625,0.7080085046066619,0.29794117647058826,0.0,0.0,0.0,20.000001907348633,13415.162109375,0.5754783841247343,0.36446524064171126,0.2857142857142857,0.36363636363636365,0.23529411764705882
